trace_id,poly_l,coeff_i,k,z_pred_cls,z_pred_val,conf,z_conf,c_ok,z_ok,pair_ok
18263,2,101,613,3,-131073,1,0.99994,True,True,True
18264,2,107,619,0,131072,2,0.99949,True,True,True
18272,2,107,619,0,131072,3,0.99964,True,True,True
18274,2,101,613,2,-131072,3,0.99962,True,True,True
18276,2,107,619,0,131072,3,0.99967,True,True,True
18278,2,102,614,2,-131072,1,0.99614,True,True,True
18279,2,102,614,3,-131073,2,0.99998,True,True,True
18283,2,102,614,3,-131073,2,0.99968,True,True,True
18284,2,107,619,0,131072,3,0.99889,True,True,True
18287,2,102,614,3,-131073,1,0.99826,True,True,True
18292,2,108,620,0,131072,1,0.99597,True,True,True
18296,2,108,620,0,131072,3,0.99638,True,True,True
18298,2,103,615,2,-131072,2,0.99768,True,True,True
18299,2,103,615,3,-131073,2,0.99897,True,True,True
18301,2,105,617,1,131071,1,0.99454,True,True,True
18305,2,105,617,1,131071,0,0.99877,True,True,True
18310,2,103,615,2,-131072,2,0.9983,True,True,True
18314,2,103,615,2,-131072,3,0.99913,True,True,True
18315,2,104,616,3,-131073,4,0.99977,True,True,True
18317,2,105,617,1,131071,0,0.99954,True,True,True
18318,2,104,616,2,-131072,4,0.99865,True,True,True
18324,2,109,621,0,131072,3,0.99973,True,True,True
18334,2,104,616,2,-131072,3,0.99606,True,True,True
18335,2,105,617,3,-131073,2,0.99988,True,True,True
18336,2,109,621,0,131072,1,0.99988,True,True,True
18345,2,106,618,1,131071,3,0.99834,True,True,True
18349,2,106,618,1,131071,4,0.99005,True,True,True
18355,2,106,618,3,-131073,1,0.99964,True,True,True
18358,2,105,617,2,-131072,0,0.99865,True,True,True
18359,2,106,618,3,-131073,0,0.99961,True,True,True
18364,2,111,623,0,131072,7,0.99996,True,True,True
18366,2,106,618,2,-131072,2,0.99866,True,True,True
18368,2,111,623,0,131072,1,0.99993,True,True,True
18375,2,107,619,3,-131073,2,0.99921,True,True,True
18378,2,106,618,2,-131072,4,0.9978,True,True,True
18379,2,107,619,3,-131073,0,0.99449,True,True,True
18382,2,106,618,2,-131072,1,0.99843,True,True,True
18383,2,107,619,3,-131073,1,0.99978,True,True,True
18384,2,111,623,0,131072,1,0.99893,True,True,True
18386,2,106,618,2,-131072,2,0.99787,True,True,True
18390,2,106,618,2,-131072,1,0.99935,True,True,True
18391,2,107,619,3,-131073,3,0.99965,True,True,True
18392,2,111,623,0,131072,4,0.99989,True,True,True
18394,2,106,618,2,-131072,2,0.99972,True,True,True
18396,2,112,624,0,131072,1,0.99787,True,True,True
18399,2,107,619,3,-131073,0,0.99937,True,True,True
18404,2,112,624,0,131072,3,0.99983,True,True,True
18407,2,108,620,3,-131073,3,0.99968,True,True,True
18408,2,112,624,0,131072,2,0.99998,True,True,True
18415,2,108,620,3,-131073,0,0.9999,True,True,True
18419,2,108,620,3,-131073,2,0.9967,True,True,True
18421,2,108,620,1,131071,0,0.99878,True,True,True
18425,2,108,620,1,131071,1,0.99991,True,True,True
18436,2,113,625,0,131072,0,0.99999,True,True,True
18440,2,113,625,0,131072,3,0.99765,True,True,True
18441,2,108,620,1,131071,0,0.99968,True,True,True
18446,2,108,620,2,-131072,6,0.99492,True,True,True
18450,2,108,620,2,-131072,3,0.99702,True,True,True
18456,2,113,625,0,131072,0,0.99952,True,True,True
18462,2,108,620,2,-131072,4,0.99886,True,True,True
18465,2,109,621,1,131071,2,0.99885,True,True,True
18468,2,114,626,0,131072,4,0.99677,True,True,True
18473,2,109,621,1,131071,2,0.99949,True,True,True
18482,2,109,621,2,-131072,4,0.99932,True,True,True
18484,2,115,627,0,131072,4,0.99303,True,True,True
18485,2,110,622,1,131071,1,0.99998,True,True,True
18494,2,109,621,2,-131072,3,0.99965,True,True,True
18496,2,116,628,0,131072,0,0.99931,True,True,True
18501,2,110,622,1,131071,2,0.99901,True,True,True
18503,2,111,623,3,-131073,0,0.99647,True,True,True
18504,2,116,628,0,131072,4,0.99839,True,True,True
18505,2,111,623,1,131071,0,0.99588,True,True,True
18507,2,111,623,3,-131073,1,0.9993,True,True,True
18515,2,111,623,3,-131073,5,0.99992,True,True,True
18516,2,117,629,0,131072,3,0.99989,True,True,True
18519,2,112,624,3,-131073,2,0.99993,True,True,True
18520,2,117,629,0,131072,0,0.99933,True,True,True
18524,2,117,629,0,131072,2,0.99963,True,True,True
18528,2,117,629,0,131072,3,0.99875,True,True,True
18529,2,111,623,1,131071,0,0.99978,True,True,True
18530,2,110,622,2,-131072,2,0.99695,True,True,True
18531,2,112,624,3,-131073,0,0.99972,True,True,True
18536,2,117,629,0,131072,2,0.99958,True,True,True
18537,2,111,623,1,131071,3,0.99972,True,True,True
18556,2,118,630,0,131072,2,0.99899,True,True,True
18559,2,113,625,3,-131073,4,0.99772,True,True,True
18562,2,111,623,2,-131072,4,0.99006,True,True,True
18563,2,113,625,3,-131073,4,0.99944,True,True,True
18567,2,113,625,3,-131073,2,0.9998,True,True,True
18569,2,112,624,1,131071,3,0.99915,True,True,True
18580,2,119,631,0,131072,2,0.9994,True,True,True
18581,2,113,625,1,131071,1,0.9975,True,True,True
18583,2,113,625,3,-131073,3,0.99987,True,True,True
18590,2,112,624,2,-131072,2,0.99909,True,True,True
18606,2,113,625,2,-131072,2,0.99812,True,True,True
18611,2,114,626,3,-131073,1,0.99989,True,True,True
18615,2,114,626,3,-131073,1,0.99985,True,True,True
18616,2,119,631,0,131072,0,0.99947,True,True,True
18619,2,114,626,3,-131073,2,0.99289,True,True,True
18625,2,114,626,1,131071,3,0.99601,True,True,True
18633,2,115,627,1,131071,7,0.99752,True,True,True
18634,2,114,626,2,-131072,2,0.9961,True,True,True
18635,2,115,627,3,-131073,3,0.99952,True,True,True
18636,2,120,632,0,131072,4,0.99992,True,True,True
18639,2,115,627,3,-131073,1,0.99979,True,True,True
18646,2,115,627,2,-131072,1,0.99729,True,True,True
18647,2,115,627,3,-131073,3,0.99968,True,True,True
18648,2,120,632,0,131072,0,0.99973,True,True,True
18650,2,115,627,2,-131072,2,0.99575,True,True,True
18667,2,116,628,3,-131073,1,0.99998,True,True,True
18669,2,115,627,1,131071,1,0.99679,True,True,True
18671,2,116,628,3,-131073,4,0.9988,True,True,True
18675,2,116,628,3,-131073,0,0.99977,True,True,True
18686,2,116,628,2,-131072,2,0.99886,True,True,True
18691,2,116,628,3,-131073,2,0.99994,True,True,True
18692,2,122,634,0,131072,1,0.9995,True,True,True
18700,2,122,634,0,131072,6,0.99972,True,True,True
18701,2,117,629,1,131071,1,0.99855,True,True,True
18702,2,116,628,2,-131072,9,0.99808,True,True,True
18704,2,122,634,0,131072,3,0.99893,True,True,True
18705,2,117,629,1,131071,5,0.9946,True,True,True
18707,2,116,628,3,-131073,2,0.99646,True,True,True
18710,2,116,628,2,-131072,4,0.99954,True,True,True
18712,2,122,634,0,131072,1,0.99882,True,True,True
18715,2,117,629,3,-131073,4,0.99942,True,True,True
18716,2,122,634,0,131072,1,0.99406,True,True,True
18720,2,122,634,0,131072,1,0.99977,True,True,True
18723,2,117,629,3,-131073,1,0.99957,True,True,True
18724,2,122,634,0,131072,0,0.99994,True,True,True
18728,2,122,634,0,131072,1,0.99963,True,True,True
18731,2,117,629,3,-131073,3,0.99913,True,True,True
18732,2,122,634,0,131072,3,0.99834,True,True,True
18741,2,118,630,1,131071,0,0.99669,True,True,True
18745,2,118,630,1,131071,2,0.99904,True,True,True
18747,2,118,630,3,-131073,4,0.99994,True,True,True
18750,2,118,630,2,-131072,0,0.9923,True,True,True
18751,2,118,630,3,-131073,2,0.99441,True,True,True
18759,2,118,630,3,-131073,3,0.99977,True,True,True
18760,2,124,636,0,131072,0,0.99976,True,True,True
18762,2,118,630,2,-131072,0,0.99744,True,True,True
18771,2,119,631,3,-131073,0,0.9993,True,True,True
18772,2,124,636,0,131072,2,0.99271,True,True,True
18773,2,119,631,1,131071,4,0.99895,True,True,True
18775,2,119,631,3,-131073,1,0.99956,True,True,True
18777,2,119,631,1,131071,5,0.99903,True,True,True
18778,2,119,631,2,-131072,1,0.99743,True,True,True
18784,2,125,637,0,131072,1,0.99835,True,True,True
18786,2,119,631,2,-131072,2,0.99936,True,True,True
18789,2,119,631,1,131071,5,0.99062,True,True,True
18793,2,120,632,1,131071,3,0.99815,True,True,True
18800,2,125,637,0,131072,8,0.99987,True,True,True
18803,2,120,632,3,-131073,1,0.99994,True,True,True
18814,2,120,632,2,-131072,4,0.99601,True,True,True
18819,2,120,632,3,-131073,3,0.99089,True,True,True
18820,2,126,638,0,131072,7,0.99347,True,True,True
18822,2,120,632,2,-131072,3,0.99513,True,True,True
18823,2,120,632,3,-131073,2,0.99959,True,True,True
18833,2,121,633,1,131071,2,0.99597,True,True,True
18836,2,127,639,0,131072,2,0.99967,True,True,True
18839,2,120,632,3,-131073,2,0.99991,True,True,True
18841,2,121,633,1,131071,4,0.99879,True,True,True
18849,2,122,634,1,131071,1,0.99281,True,True,True
18852,2,127,639,0,131072,1,0.99821,True,True,True
18856,2,127,639,0,131072,1,0.99793,True,True,True
18862,2,121,633,2,-131072,0,0.9999,True,True,True
18867,2,122,634,3,-131073,3,0.99994,True,True,True
18868,2,127,639,0,131072,4,0.99942,True,True,True
18873,2,123,635,1,131071,3,0.99922,True,True,True
18877,2,123,635,1,131071,1,0.99152,True,True,True
18879,2,122,634,3,-131073,0,0.99992,True,True,True
18881,2,123,635,1,131071,2,0.99757,True,True,True
18884,2,127,639,0,131072,3,0.99928,True,True,True
18886,2,122,634,2,-131072,1,0.99985,True,True,True
18888,2,128,640,0,131072,7,0.99915,True,True,True
18890,2,122,634,2,-131072,2,0.99698,True,True,True
18891,2,122,634,3,-131073,3,0.9996,True,True,True
18897,2,123,635,1,131071,3,0.9995,True,True,True
18899,2,123,635,3,-131073,1,0.99988,True,True,True
18903,2,123,635,3,-131073,5,0.99952,True,True,True
18907,2,123,635,3,-131073,2,0.99835,True,True,True
18910,2,123,635,2,-131072,6,0.99483,True,True,True
18912,2,129,641,0,131072,1,0.99996,True,True,True
18914,2,123,635,2,-131072,0,0.99574,True,True,True
18920,2,129,641,0,131072,1,0.99884,True,True,True
18922,2,123,635,2,-131072,2,0.99955,True,True,True
18925,2,124,636,1,131071,0,0.99895,True,True,True
18927,2,124,636,3,-131073,1,0.99905,True,True,True
18930,2,123,635,2,-131072,2,0.99446,True,True,True
18933,2,125,637,1,131071,1,0.99909,True,True,True
18935,2,124,636,3,-131073,1,0.99903,True,True,True
18942,2,124,636,2,-131072,0,0.99841,True,True,True
18944,2,130,642,0,131072,2,0.99975,True,True,True
18948,2,131,643,0,131072,3,0.99744,True,True,True
18949,2,125,637,1,131071,3,0.99957,True,True,True
18968,2,131,643,0,131072,1,0.9998,True,True,True
18973,2,127,639,1,131071,0,0.99942,True,True,True
18978,2,125,637,2,-131072,2,0.99847,True,True,True
18984,2,132,644,0,131072,2,0.99583,True,True,True
18985,2,127,639,1,131071,2,0.99922,True,True,True
18990,2,125,637,2,-131072,2,0.99986,True,True,True
18995,2,127,639,3,-131073,1,0.99988,True,True,True
18996,2,132,644,0,131072,1,0.99992,True,True,True
18999,2,127,639,3,-131073,3,0.9999,True,True,True
19002,2,126,638,2,-131072,2,0.99969,True,True,True
19004,2,132,644,0,131072,4,0.99673,True,True,True
19005,2,128,640,1,131071,0,0.99533,True,True,True
19008,2,132,644,0,131072,1,0.99963,True,True,True
19014,2,126,638,2,-131072,0,0.99875,True,True,True
19019,2,127,639,3,-131073,1,0.99978,True,True,True
19026,2,126,638,2,-131072,0,0.99944,True,True,True
19027,2,128,640,3,-131073,3,0.9942,True,True,True
19031,2,128,640,3,-131073,1,0.99979,True,True,True
19032,2,133,645,0,131072,1,0.99349,True,True,True
19039,2,128,640,3,-131073,1,0.99983,True,True,True
19050,2,127,639,2,-131072,1,0.99318,True,True,True
19053,2,129,641,1,131071,2,0.99226,True,True,True
19055,2,128,640,3,-131073,4,0.99947,True,True,True
19058,2,127,639,2,-131072,3,0.99921,True,True,True
19059,2,129,641,3,-131073,1,0.99988,True,True,True
19063,2,129,641,3,-131073,4,0.99982,True,True,True
19064,2,135,647,0,131072,2,0.99989,True,True,True
19074,2,128,640,2,-131072,3,0.99762,True,True,True
19075,2,130,642,3,-131073,1,0.99967,True,True,True
19080,2,135,647,0,131072,1,0.9998,True,True,True
19081,2,130,642,1,131071,3,0.99938,True,True,True
19082,2,129,641,2,-131072,0,0.99792,True,True,True
19088,2,136,648,0,131072,1,0.99956,True,True,True
19089,2,130,642,1,131071,2,0.99407,True,True,True
19098,2,129,641,2,-131072,0,0.99462,True,True,True
19099,2,130,642,3,-131073,2,0.99976,True,True,True
19103,2,131,643,3,-131073,3,0.99964,True,True,True
19107,2,131,643,3,-131073,0,0.99991,True,True,True
19108,2,136,648,0,131072,5,0.99698,True,True,True
19109,2,131,643,1,131071,0,0.9974,True,True,True
19112,2,136,648,0,131072,2,0.99954,True,True,True
19115,2,131,643,3,-131073,1,0.9992,True,True,True
19117,2,132,644,1,131071,1,0.99917,True,True,True
19118,2,130,642,2,-131072,4,0.99821,True,True,True
19124,2,136,648,0,131072,0,0.99951,True,True,True
19134,2,130,642,2,-131072,1,0.99528,True,True,True
19137,2,132,644,1,131071,2,0.99905,True,True,True
19139,2,132,644,3,-131073,2,0.99999,True,True,True
19140,2,138,650,0,131072,3,0.99976,True,True,True
19141,2,132,644,1,131071,2,0.99958,True,True,True
19142,2,131,643,2,-131072,1,0.9987,True,True,True
19144,2,138,650,0,131072,0,0.99808,True,True,True
19147,2,132,644,3,-131073,2,0.99971,True,True,True
19152,2,138,650,0,131072,1,0.99878,True,True,True
19156,2,138,650,0,131072,3,0.99756,True,True,True
19157,2,133,645,1,131071,0,0.99988,True,True,True
19162,2,132,644,2,-131072,2,0.9962,True,True,True
19163,2,133,645,3,-131073,1,0.99886,True,True,True
19164,2,138,650,0,131072,0,0.99832,True,True,True
19170,2,132,644,2,-131072,5,0.99914,True,True,True
19172,2,138,650,0,131072,1,0.99887,True,True,True
19185,2,134,646,1,131071,2,0.99491,True,True,True
19186,2,133,645,2,-131072,5,0.99249,True,True,True
19196,2,139,651,0,131072,5,0.99317,True,True,True
19197,2,134,646,1,131071,2,0.99946,True,True,True
19198,2,133,645,2,-131072,4,0.99683,True,True,True
19199,2,135,647,3,-131073,1,0.99939,True,True,True
19203,2,135,647,3,-131073,2,0.99551,True,True,True
19207,2,135,647,3,-131073,4,0.99998,True,True,True
19209,2,134,646,1,131071,3,0.99978,True,True,True
19226,2,134,646,2,-131072,4,0.99653,True,True,True
19230,2,134,646,2,-131072,5,0.99508,True,True,True
19231,2,136,648,3,-131073,2,0.99988,True,True,True
19238,2,134,646,2,-131072,2,0.99612,True,True,True
19239,2,136,648,3,-131073,1,0.99997,True,True,True
19242,2,135,647,2,-131072,4,0.99797,True,True,True
19247,2,136,648,3,-131073,3,0.9977,True,True,True
19250,2,135,647,2,-131072,2,0.99831,True,True,True
19259,2,136,648,3,-131073,1,0.99898,True,True,True
19260,2,142,654,0,131072,0,0.99979,True,True,True
19270,2,135,647,2,-131072,3,0.99306,True,True,True
19273,2,136,648,1,131071,0,0.99172,True,True,True
19275,2,137,649,3,-131073,2,0.99979,True,True,True
19280,2,143,655,0,131072,0,0.99977,True,True,True
19282,2,135,647,2,-131072,1,0.99772,True,True,True
19284,2,143,655,0,131072,1,0.99988,True,True,True
19285,2,136,648,1,131071,2,0.99758,True,True,True
19288,2,143,655,0,131072,0,0.99805,True,True,True
19289,2,136,648,1,131071,4,0.99726,True,True,True
19290,2,136,648,2,-131072,3,0.99742,True,True,True
19292,2,143,655,0,131072,2,0.9996,True,True,True
19303,2,138,650,3,-131073,2,0.99985,True,True,True
19304,2,143,655,0,131072,1,0.99766,True,True,True
19311,2,138,650,3,-131073,2,0.99924,True,True,True
19312,2,143,655,0,131072,1,0.99926,True,True,True
19313,2,137,649,1,131071,3,0.99586,True,True,True
19315,2,138,650,3,-131073,3,0.99968,True,True,True
19318,2,138,650,2,-131072,2,0.99896,True,True,True
19319,2,139,651,3,-131073,2,0.99902,True,True,True
19323,2,140,652,3,-131073,1,0.99881,True,True,True
19326,2,139,651,2,-131072,0,0.99813,True,True,True
19329,2,138,650,1,131071,0,0.99877,True,True,True
19332,2,144,656,0,131072,1,0.99985,True,True,True
19340,2,144,656,0,131072,3,0.99878,True,True,True
19345,2,138,650,1,131071,1,0.99942,True,True,True
19355,2,140,652,3,-131073,3,0.99999,True,True,True
19362,2,141,653,2,-131072,3,0.99492,True,True,True
19365,2,139,651,1,131071,3,0.9998,True,True,True
19375,2,141,653,3,-131073,0,0.99907,True,True,True
19376,2,145,657,0,131072,0,0.99973,True,True,True
19386,2,142,654,2,-131072,2,0.99836,True,True,True
19390,2,142,654,2,-131072,0,0.99838,True,True,True
19393,2,140,652,1,131071,3,0.99891,True,True,True
19404,2,146,658,0,131072,2,0.99748,True,True,True
19405,2,140,652,1,131071,4,0.9982,True,True,True
19407,2,142,654,3,-131073,1,0.99989,True,True,True
19418,2,143,655,2,-131072,2,0.99761,True,True,True
19433,2,141,653,1,131071,2,0.9982,True,True,True
19438,2,144,656,2,-131072,1,0.99169,True,True,True
19442,2,144,656,2,-131072,5,0.99183,True,True,True
19444,2,148,660,0,131072,3,0.99934,True,True,True
19451,2,144,656,3,-131073,4,0.99934,True,True,True
19453,2,142,654,1,131071,0,0.99833,True,True,True
19455,2,145,657,3,-131073,0,0.99907,True,True,True
19458,2,144,656,2,-131072,3,0.99599,True,True,True
19462,2,145,657,2,-131072,2,0.99644,True,True,True
19463,2,145,657,3,-131073,4,0.99921,True,True,True
19466,2,145,657,2,-131072,1,0.99975,True,True,True
19471,2,145,657,3,-131073,3,0.99985,True,True,True
19473,2,143,655,1,131071,4,0.99105,True,True,True
19477,2,143,655,1,131071,5,0.9983,True,True,True
19486,2,146,658,2,-131072,4,0.99878,True,True,True
19490,2,146,658,2,-131072,0,0.99841,True,True,True
19491,2,146,658,3,-131073,0,0.99981,True,True,True
19495,2,146,658,3,-131073,9,0.99825,True,True,True
19502,2,146,658,2,-131072,0,0.99586,True,True,True
19503,2,146,658,3,-131073,1,0.9995,True,True,True
19505,2,145,657,1,131071,2,0.99365,True,True,True
19510,2,146,658,2,-131072,2,0.99862,True,True,True
19513,2,145,657,1,131071,2,0.99928,True,True,True
19515,2,146,658,3,-131073,2,0.99996,True,True,True
19519,2,146,658,3,-131073,0,0.99927,True,True,True
19521,2,146,658,1,131071,1,0.99993,True,True,True
19523,2,147,659,3,-131073,2,0.99973,True,True,True
19529,2,146,658,1,131071,1,0.99605,True,True,True
19531,2,147,659,3,-131073,1,0.99998,True,True,True
19535,2,147,659,3,-131073,1,0.99993,True,True,True
19538,2,147,659,2,-131072,2,0.99975,True,True,True
19540,2,151,663,0,131072,9,0.99885,True,True,True
19550,2,147,659,2,-131072,1,0.99833,True,True,True
19552,2,152,664,0,131072,3,0.9992,True,True,True
19562,2,148,660,2,-131072,1,0.9992,True,True,True
19563,2,147,659,3,-131073,2,0.99984,True,True,True
19565,2,147,659,1,131071,0,0.99877,True,True,True
19569,2,147,659,1,131071,1,0.99984,True,True,True
19571,2,148,660,3,-131073,0,0.99737,True,True,True
19574,2,148,660,2,-131072,1,0.99823,True,True,True
19576,2,152,664,0,131072,4,0.99013,True,True,True
19580,2,152,664,0,131072,0,0.99993,True,True,True
19585,2,148,660,1,131071,2,0.99135,True,True,True
19587,2,148,660,3,-131073,3,0.99914,True,True,True
19594,2,149,661,2,-131072,2,0.99744,True,True,True
19595,2,148,660,3,-131073,2,0.9999,True,True,True
19602,2,150,662,2,-131072,4,0.99955,True,True,True
19604,2,153,665,0,131072,2,0.9979,True,True,True
19605,2,149,661,1,131071,2,0.99952,True,True,True
19611,2,149,661,3,-131073,2,0.99927,True,True,True
19615,2,149,661,3,-131073,4,0.99916,True,True,True
19616,2,153,665,0,131072,3,0.99988,True,True,True
19618,2,151,663,2,-131072,1,0.99796,True,True,True
19619,2,149,661,3,-131073,2,0.99953,True,True,True
19624,2,153,665,0,131072,2,0.99986,True,True,True
19626,2,151,663,2,-131072,2,0.99535,True,True,True
19628,2,153,665,0,131072,3,0.99897,True,True,True
19634,2,151,663,2,-131072,3,0.99835,True,True,True
19635,2,150,662,3,-131073,1,0.99993,True,True,True
19639,2,150,662,3,-131073,3,0.99998,True,True,True
19640,2,154,666,0,131072,2,0.9958,True,True,True
19642,2,151,663,2,-131072,2,0.99667,True,True,True
19645,2,150,662,1,131071,3,0.99895,True,True,True
19646,2,151,663,2,-131072,2,0.99281,True,True,True
19650,2,151,663,2,-131072,4,0.99853,True,True,True
19654,2,151,663,2,-131072,2,0.99861,True,True,True
19655,2,150,662,3,-131073,3,0.99527,True,True,True
19656,2,154,666,0,131072,1,0.99159,True,True,True
19657,2,151,663,1,131071,2,0.99844,True,True,True
19665,2,151,663,1,131071,2,0.99956,True,True,True
19666,2,152,664,2,-131072,4,0.99799,True,True,True
19667,2,150,662,3,-131073,1,0.9993,True,True,True
19669,2,151,663,1,131071,1,0.99815,True,True,True
19675,2,151,663,3,-131073,1,0.99995,True,True,True
19681,2,152,664,1,131071,3,0.99982,True,True,True
19683,2,151,663,3,-131073,1,0.99997,True,True,True
19687,2,151,663,3,-131073,0,0.99984,True,True,True
19689,2,152,664,1,131071,4,0.99893,True,True,True
19698,2,153,665,2,-131072,3,0.99421,True,True,True
19699,2,151,663,3,-131073,0,0.99988,True,True,True
19706,2,153,665,2,-131072,3,0.99993,True,True,True
19710,2,153,665,2,-131072,2,0.99926,True,True,True
19713,2,153,665,1,131071,3,0.99454,True,True,True
19714,2,153,665,2,-131072,2,0.99859,True,True,True
19716,2,158,670,0,131072,2,0.99954,True,True,True
